Run,Age,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_count,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Genotype,GEO_Accession (exp),Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,source_name,SRA Study,strain,treatment
SRR8641800,Postnatal week 10,RNA-Seq,120,9773880,PRJNA524496,SAMN11027677,4544832,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440090,Nos3-/-,GSM3631742,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631742,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641801,Postnatal week 10,RNA-Seq,120,13786920,PRJNA524496,SAMN11027676,6447547,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440091,Nos3-/-,GSM3631743,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631743,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641802,Postnatal week 10,RNA-Seq,120,27261360,PRJNA524496,SAMN11027675,13434306,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440092,Nos3-/-,GSM3631744,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631744,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641803,Postnatal week 10,RNA-Seq,120,7086360,PRJNA524496,SAMN11027674,3306831,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440093,Nos3-/-,GSM3631745,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631745,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641804,Postnatal week 10,RNA-Seq,120,4058880,PRJNA524496,SAMN11027673,1952838,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440094,Nos3-/-,GSM3631746,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631746,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641805,Postnatal week 10,RNA-Seq,120,12419280,PRJNA524496,SAMN11027719,5764897,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440095,Nos3-/-,GSM3631747,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631747,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641806,Postnatal week 10,RNA-Seq,120,33985440,PRJNA524496,SAMN11027718,15609768,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440096,Nos3-/-,GSM3631748,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631748,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641807,Postnatal week 10,RNA-Seq,120,18656520,PRJNA524496,SAMN11027717,8630532,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440097,Nos3-/-,GSM3631749,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631749,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641808,Postnatal week 10,RNA-Seq,120,9234000,PRJNA524496,SAMN11027716,4273459,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440098,Nos3-/-,GSM3631750,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631750,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641809,Postnatal week 10,RNA-Seq,120,2786280,PRJNA524496,SAMN11027715,1357026,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440099,Nos3-/-,GSM3631751,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631751,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641810,Postnatal week 10,RNA-Seq,120,2252280,PRJNA524496,SAMN11027714,1109242,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440100,Nos3-/-,GSM3631752,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631752,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641811,Postnatal week 10,RNA-Seq,120,2018760,PRJNA524496,SAMN11027713,993121,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440101,Nos3-/-,GSM3631753,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631753,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641812,Postnatal week 10,RNA-Seq,120,5847720,PRJNA524496,SAMN11027712,2765279,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440102,Nos3-/-,GSM3631754,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631754,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641813,Postnatal week 10,RNA-Seq,120,4450920,PRJNA524496,SAMN11027711,2259160,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440103,Nos3-/-,GSM3631755,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631755,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641814,Postnatal week 10,RNA-Seq,120,18051480,PRJNA524496,SAMN11027710,8486715,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440104,Nos3-/-,GSM3631756,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631756,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641815,Postnatal week 10,RNA-Seq,120,9582120,PRJNA524496,SAMN11027709,4487066,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440105,Nos3-/-,GSM3631757,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631757,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641816,Postnatal week 10,RNA-Seq,120,4805640,PRJNA524496,SAMN11027708,2302143,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440106,Nos3-/-,GSM3631758,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631758,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641817,Postnatal week 10,RNA-Seq,120,3496320,PRJNA524496,SAMN11027707,1708914,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440107,Nos3-/-,GSM3631759,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631759,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641818,Postnatal week 10,RNA-Seq,120,5854920,PRJNA524496,SAMN11027706,2811996,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440108,Nos3-/-,GSM3631760,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631760,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641819,Postnatal week 10,RNA-Seq,120,29948880,PRJNA524496,SAMN11027705,14133023,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440109,Nos3-/-,GSM3631761,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631761,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641820,Postnatal week 10,RNA-Seq,120,16058400,PRJNA524496,SAMN11027704,7537017,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440110,Nos3-/-,GSM3631762,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631762,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641821,Postnatal week 10,RNA-Seq,120,7478400,PRJNA524496,SAMN11027703,3560442,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440111,Nos3-/-,GSM3631763,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631763,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641822,Postnatal week 10,RNA-Seq,120,14914080,PRJNA524496,SAMN11027702,7007622,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440112,Nos3-/-,GSM3631764,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631764,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641823,Postnatal week 10,RNA-Seq,120,15227640,PRJNA524496,SAMN11027701,7162710,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440113,Nos3-/-,GSM3631765,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631765,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641824,Postnatal week 10,RNA-Seq,120,3510240,PRJNA524496,SAMN11027700,1723633,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440114,Nos3-/-,GSM3631766,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631766,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641825,Postnatal week 10,RNA-Seq,120,1009800,PRJNA524496,SAMN11027699,549776,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440115,Nos3-/-,GSM3631767,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631767,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641826,Postnatal week 10,RNA-Seq,120,3736440,PRJNA524496,SAMN11027698,1827548,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440116,Nos3-/-,GSM3631768,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631768,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641827,Postnatal week 10,RNA-Seq,120,3181200,PRJNA524496,SAMN11027697,1567734,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440117,Nos3-/-,GSM3631769,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631769,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641828,Postnatal week 10,RNA-Seq,120,1554600,PRJNA524496,SAMN11027696,799876,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440118,Nos3-/-,GSM3631770,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631770,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641829,Postnatal week 10,RNA-Seq,120,2690880,PRJNA524496,SAMN11028545,1334265,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440119,Nos3-/-,GSM3631771,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631771,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641830,Postnatal week 10,RNA-Seq,120,15542520,PRJNA524496,SAMN11028544,7299472,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440120,Nos3-/-,GSM3631772,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631772,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641831,Postnatal week 10,RNA-Seq,120,13270440,PRJNA524496,SAMN11028543,6361050,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440121,Nos3-/-,GSM3631773,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631773,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641832,Postnatal week 10,RNA-Seq,120,16332720,PRJNA524496,SAMN11028542,7751195,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440122,Nos3-/-,GSM3631774,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631774,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641833,Postnatal week 10,RNA-Seq,120,19827480,PRJNA524496,SAMN11028470,9413582,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440123,Nos3-/-,GSM3631775,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631775,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641834,Postnatal week 10,RNA-Seq,120,14289480,PRJNA524496,SAMN11028469,6723944,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440124,Nos3-/-,GSM3631776,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631776,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641835,Postnatal week 10,RNA-Seq,120,11547000,PRJNA524496,SAMN11028468,5429033,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440125,Nos3-/-,GSM3631777,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631777,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641836,Postnatal week 10,RNA-Seq,120,11171520,PRJNA524496,SAMN11028467,5259011,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440126,Nos3-/-,GSM3631778,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631778,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641837,Postnatal week 10,RNA-Seq,120,4382880,PRJNA524496,SAMN11028466,2109757,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440127,Nos3-/-,GSM3631779,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631779,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641838,Postnatal week 10,RNA-Seq,120,7652520,PRJNA524496,SAMN11028465,3691453,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440128,Nos3-/-,GSM3631780,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631780,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
SRR8641839,Postnatal week 10,RNA-Seq,120,2910840,PRJNA524496,SAMN11028464,1423578,0,GEO,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX5440129,Nos3-/-,GSM3631781,NextSeq 500,SINGLE,cDNA,TRANSCRIPTOMIC,Mus musculus,ILLUMINA,2019-03-10T00:00:00Z,GSM3631781,"single-cell suspension from whole glomerulus\, kidney",SRP187015,C57BL/6,Diabetes
